
"Site PA";"N° PA";"Type PA";"Discipline";"Libellé du PA";"Date création PA";"Date échéance PA";"Repère équipement";"Site Resp PA";"Groupe responsable";"Service responsable PA";"Nom responsable PA";"Impact CPP/CSP";"Libellé statut plan d'action";"RC_Site PA";"RC_Site aff";"RC_N°_PA";"RC_Lien";"RC_Type de PA";"RC_Discipline";"RC_Libellé du PA";"RC_Date création PA";"Libellé statut plan d'action";"Date modif statut";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011248";"00011248";"DOCN";;"Intégration des DEDs SDIN FDD n°127 à 130 Septembre 2014";"29/09/14";"APPROUVÉ";"29/09/14";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00013561";"00013561";"DOCN";;"Intégration des DEDs SDIN FDD n°131 à 135 Octobre 2014";"05/11/14";"APPROUVÉ";"05/11/14";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00015219";"00015219";"DOCN";;"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"APPROUVÉ";"05/02/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00015567";"00015567";"DOCN";;"Intégration des DEDs SDIN FDD n°144 à 148 Janvier 2015";"05/02/15";"APPROUVÉ";"05/02/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00016563";"00016563";"DOCN";;"MODELE : Intégration des DEDs SDIN FDD n°XX à XX (MOIS) 2015";"12/03/15";"ANNULÉ";"07/12/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017469";"00017469";"DOCN";;"Intégration des DEDs SDIN FDD n°149 à 152 Février 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017473";"00017473";"DOCN";;"Intégration des DEDs SDIN FDD n°153 à 156 Mars 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019083";"00019083";"DOCN";;"Intégration des DEDs SDIN FDD n°157 à 161 AVRIL 2015";"19/05/15";"APPROUVÉ";"19/05/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019574";"00019574";"DOCN";;"Intégration des DEDs SDIN FDD n°157 à 161 AVRIL 2015";"08/06/15";"ANNULÉ";"11/12/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019575";"00019575";"DOCN";;"Intégration des DEDs SDIN FDD n°162 à 165 MAI 2015";"08/06/15";"APPROUVÉ";"08/06/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00021373";"00021373";"DOCN";;"Intégration des DEDs SDIN FDD n°166 à 169 JUIN 2015";"21/07/15";"APPROUVÉ";"22/07/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00022743";"00022743";"DOCN";;"Intégration des DEDs SDIN FDD n°170 à 174 JUILLET 2015";"24/08/15";"APPROUVÉ";"24/08/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024011";"00024011";"DOCN";;"Intégration des DEDs SDIN FDD n°175 à 178 AOUT 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024012";"00024012";"DOCN";;"Intégration des DEDs SDIN FDD n°179 à 182 SEPTEMBRE 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00025679";"00025679";"DOCN";;"Intégration des DEDs SDIN FDD n°183 à 187 OCTOBRE 2015";"19/11/15";"APPROUVÉ";"19/11/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00026382";"00026382";"DOCN";;"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"APPROUVÉ";"14/12/15";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00027268";"00027268";"DOCN";;"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"APPROUVÉ";"13/01/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00030591";"00030591";"DOCN";;"Intégration des DEDs SDIN FDD n°196 à 199 JANVIER 2016";"15/02/16";"APPROUVÉ";"15/02/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00032341";"00032341";"DOCN";;"Intégration des DEDs SDIN FDD n°200 à 203 FEVRIER 2016";"14/03/16";"APPROUVÉ";"14/03/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00034465";"00034465";"DOCN";;"Intégration des DEDs SDIN FDD n°204 à 206 MARS 2016";"12/04/16";"APPROUVÉ";"13/04/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00036715";"00036715";"DOCN";;"Intégration des DEDs SDIN FDD n°207 à 211 AVRIL 2016";"17/05/16";"APPROUVÉ";"17/05/16";
"DAM";"00014835 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00039012";"00039012";"DOCN";;"Intégration des DEDs SDIN FDD n°212 à 214 MAI 2016";"15/06/16";"APPROUVÉ";"17/06/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009279";"00009279";"DOCN";;"Intégration des DEDs SDIN FDD n°1 à 108, 03/2012 à 04/2014";"06/06/14";"APPROUVÉ";"06/06/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009375";"00009375";"DOCN";;"Intégration des DEDs SDIN FDD n°109 à 113 Mai 2014";"18/06/14";"APPROUVÉ";"18/06/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009712";"00009712";"DOCN";;"Intégration des DEDs SDIN FDD n°114 à 117 Juin 2014";"23/07/14";"APPROUVÉ";"24/07/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011088";"00011088";"DOCN";;"Intégration des DEDs SDIN FDD n°118 à 121 Juillet 2014";"17/09/14";"APPROUVÉ";"17/09/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011092";"00011092";"DOCN";;"Intégration des DEDs SDIN FDD n°122 à 126 Aout 2014";"18/09/14";"APPROUVÉ";"18/09/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011248";"00011248";"DOCN";;"Intégration des DEDs SDIN FDD n°127 à 130 Septembre 2014";"29/09/14";"APPROUVÉ";"29/09/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00013561";"00013561";"DOCN";;"Intégration des DEDs SDIN FDD n°131 à 135 Octobre 2014";"05/11/14";"APPROUVÉ";"05/11/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00014835";"00014835";"DOCN";;"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"APPROUVÉ";"10/12/14";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00015567";"00015567";"DOCN";;"Intégration des DEDs SDIN FDD n°144 à 148 Janvier 2015";"05/02/15";"APPROUVÉ";"05/02/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00016563";"00016563";"DOCN";;"MODELE : Intégration des DEDs SDIN FDD n°XX à XX (MOIS) 2015";"12/03/15";"ANNULÉ";"07/12/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017469";"00017469";"DOCN";;"Intégration des DEDs SDIN FDD n°149 à 152 Février 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017473";"00017473";"DOCN";;"Intégration des DEDs SDIN FDD n°153 à 156 Mars 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019083";"00019083";"DOCN";;"Intégration des DEDs SDIN FDD n°157 à 161 AVRIL 2015";"19/05/15";"APPROUVÉ";"19/05/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019574";"00019574";"DOCN";;"Intégration des DEDs SDIN FDD n°157 à 161 AVRIL 2015";"08/06/15";"ANNULÉ";"11/12/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019575";"00019575";"DOCN";;"Intégration des DEDs SDIN FDD n°162 à 165 MAI 2015";"08/06/15";"APPROUVÉ";"08/06/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00021373";"00021373";"DOCN";;"Intégration des DEDs SDIN FDD n°166 à 169 JUIN 2015";"21/07/15";"APPROUVÉ";"22/07/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00022743";"00022743";"DOCN";;"Intégration des DEDs SDIN FDD n°170 à 174 JUILLET 2015";"24/08/15";"APPROUVÉ";"24/08/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024011";"00024011";"DOCN";;"Intégration des DEDs SDIN FDD n°175 à 178 AOUT 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024012";"00024012";"DOCN";;"Intégration des DEDs SDIN FDD n°179 à 182 SEPTEMBRE 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00025679";"00025679";"DOCN";;"Intégration des DEDs SDIN FDD n°183 à 187 OCTOBRE 2015";"19/11/15";"APPROUVÉ";"19/11/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00026382";"00026382";"DOCN";;"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"APPROUVÉ";"14/12/15";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00027268";"00027268";"DOCN";;"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"APPROUVÉ";"13/01/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00030591";"00030591";"DOCN";;"Intégration des DEDs SDIN FDD n°196 à 199 JANVIER 2016";"15/02/16";"APPROUVÉ";"15/02/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00032341";"00032341";"DOCN";;"Intégration des DEDs SDIN FDD n°200 à 203 FEVRIER 2016";"14/03/16";"APPROUVÉ";"14/03/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00034465";"00034465";"DOCN";;"Intégration des DEDs SDIN FDD n°204 à 206 MARS 2016";"12/04/16";"APPROUVÉ";"13/04/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00036715";"00036715";"DOCN";;"Intégration des DEDs SDIN FDD n°207 à 211 AVRIL 2016";"17/05/16";"APPROUVÉ";"17/05/16";
"DAM";"00015219 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"01/05/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00039012";"00039012";"DOCN";;"Intégration des DEDs SDIN FDD n°212 à 214 MAI 2016";"15/06/16";"APPROUVÉ";"17/06/16";
"DAM";"00015256 ";"DOCN";"ELE";"DI001 - MEA DP323 Indice 0 - 1234P2018 DAM";"19/01/15";"31/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";;;;;;;;;;;
"DAM";"00015461 ";"DOCN";" ";"DI001 - MEA MQ 2016 indice 5 - 1234C2016 DAM";"28/01/15";"01/12/16";" ";"DAM";"PASURPRPQ";;;;"NOTIFIÉ";;;;;;;;;;;
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"9E";"EDF";"00015336";"00015336";"DOCN";;"[DI001]-MEA de la DP 321 indice 0";"22/01/15";"APPROUVÉ";"25/03/15";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063158";"00063158";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB1";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063204";"00063204";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB2";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063208";"00063208";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB3";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063212";"00063212";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB4";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015465";"00015465";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015466";"00015466";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015464 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"01/12/19";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015467";"00015467";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 3P2015-2017 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"9E";"EDF";"00015336";"00015336";"DOCN";;"[DI001]-MEA de la DP 321 indice 0";"22/01/15";"APPROUVÉ";"25/03/15";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063158";"00063158";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB1";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063204";"00063204";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB2";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063208";"00063208";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB3";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063212";"00063212";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB4";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015464";"00015464";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015466";"00015466";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015465 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015467";"00015467";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 3P2015-2017 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"9E";"EDF";"00015336";"00015336";"DOCN";;"[DI001]-MEA de la DP 321 indice 0";"22/01/15";"APPROUVÉ";"25/03/15";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063158";"00063158";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB1";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063204";"00063204";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB2";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063208";"00063208";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB3";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"CHI";"EDF";"00063212";"00063212";"DOCN";;"[DI001]-MEA de la DP 321 indice 0-CHB4";"17/05/17";"APPROUVÉ";"21/05/17";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015464";"00015464";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 1P2015-2017 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015465";"00015465";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 2P2016-2018 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
"DAM";"00015466 ";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 4P2016-2018 DAM";"28/01/15";"01/12/18";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"DAM";"EDF";"00015467";"00015467";"DOCN";"ELE";"DI001 - DP321 ctl fixations clips - 3P2015-2017 DAM";"28/01/15";"APPROUVÉ";"29/01/15";
